ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
86,106,370.794,24,24,250.84055852890015,9,0,19,29.432401221224403,130.0,294.32401221224404
87,107,300.674,24,24,247.43351459503174,11,0,13,21.777473806274454,140.0,217.77473806274452
88,108,336.141,24,24,254.95834636688232,10,0,17,13.402736942722026,140.0,134.02736942722026
89,109,388.815,24,24,249.73127269744873,9,0,17,24.61452666770349,140.0,246.14526667703495
90,110,260.191,24,24,274.0760660171509,9,0,5,16.539892584370808,100.0,165.39892584370807
91,101,247.498,24,24,294.37586784362793,6,0,3,11.040219523008501,80.0,110.40219523008503
92,102,326.247,24,24,243.84995365142822,11,0,11,20.25006978491324,150.0,202.5006978491324
93,103,290.133,24,24,275.5596933364868,4,0,5,23.23384546740206,120.0,232.33845467402062
94,104,291.56,24,24,260.98398065567017,13,0,5,17.526686205964214,100.0,175.2668620596421
95,105,294.874,24,24,289.6629829406738,6,0,14,8.895025235915718,90.0,88.95025235915715
96,106,315.638,24,24,279.3437123298645,2,0,13,16.927131176323,130.0,169.27131176323
97,107,321.282,24,24,256.79520893096924,10,0,9,24.507984844271633,120.0,245.07984844271633
98,108,269.475,24,24,282.6386480331421,4,0,4,18.10224945411619,110.0,181.0224945411619
99,109,332.335,24,24,278.96318531036377,5,0,19,15.89469585904568,110.0,158.9469585904568
100,110,291.53,24,24,277.89066219329834,3,0,5,19.348895691402614,130.0,193.48895691402615
101,101,321.209,24,24,260.0772225856781,9,0,26,18.20463284456946,120.0,182.04632844569463
102,102,305.706,24,24,245.69277667999268,8,0,8,21.345366307821674,170.0,213.4536630782168
103,103,482.527,24,24,240.89732551574707,5,0,27,25.171107306575777,180.0,251.71107306575774
104,104,372.49,24,24,278.4895853996277,5,0,23,23.35068408875505,100.0,233.50684088755048
105,105,277.21,24,24,255.445876121521,8,0,5,12.590204646455408,160.0,125.90204646455405
106,106,351.982,24,24,278.71437072753906,2,0,19,17.976031942604568,130.0,179.7603194260457
107,107,396.239,24,24,223.40871942043304,16,0,33,10.985460763572602,170.0,109.85460763572598
108,108,336.943,24,24,248.78984355926514,9,0,14,28.68359390740752,140.0,286.83593907407516
109,109,306.817,24,24,261.6572184562683,6,0,9,16.404617576958316,150.0,164.0461757695832
110,110,342.539,24,24,288.8007802963257,1,0,19,12.832014893864061,120.0,128.32014893864059
111,101,354.187,24,24,256.77259826660156,4,0,10,20.378989894221927,170.0,203.78989894221925
112,102,256.566,24,24,278.3462390899658,8,0,5,18.589606911452528,90.0,185.8960691145253
113,103,379.388,24,24,255.48952960968018,8,0,22,24.18411530646546,130.0,241.84115306465466
114,104,338.465,24,24,247.114399433136,10,0,12,19.809325610232804,150.0,198.09325610232804
115,105,321.192,24,24,277.4093236923218,5,0,10,14.317791601340804,120.0,143.17791601340807
116,106,304.533,24,24,277.2530002593994,3,0,7,27.078314339316325,120.0,270.7831433931633
117,107,341.447,24,24,260.4544253349304,8,0,22,11.742631011840448,140.0,117.42631011840449
118,108,349.732,24,24,243.84472393989563,8,0,16,26.092116108488742,160.0,260.92116108488744
119,109,307.977,24,24,267.69456148147583,6,0,10,18.84240155704862,130.0,188.42401557048623
120,110,294.696,24,24,289.4549150466919,2,0,16,10.075139268512286,120.0,100.75139268512287
