ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
52,102,283.534,24,24,280.8536767959595,1,0,5,23.82106061113771,150.0,238.2106061113771
53,103,314.481,24,24,251.18567180633545,8,0,6,29.381074370864653,160.0,293.81074370864656
54,104,348.037,24,24,267.05002212524414,10,0,14,26.499904535796418,110.0,264.9990453579642
55,105,352.401,24,24,258.7227962911129,7,0,17,12.590639202924397,160.0,125.90639202924399
56,106,271.16,24,24,249.3287706375122,8,0,6,30.5707284457109,170.0,305.70728445710904
57,107,385.752,24,24,262.1721901893616,8,0,15,17.759341598042795,140.0,177.59341598042795
58,108,331.635,24,24,243.52568769454956,10,0,14,34.91434171144609,160.0,349.1434171144609
59,109,373.931,24,24,254.9500765800476,5,0,15,26.833085817365042,170.0,268.3308581736503
60,110,318.913,24,24,267.321741104126,4,0,14,20.594189071346648,160.0,205.9418907134665
61,101,296.815,24,24,283.3742141723633,4,0,7,23.752591538529618,120.0,237.52591538529614
62,102,286.15,24,24,235.94156169891357,11,0,4,31.861456988744937,180.0,318.6145698874493
63,103,301.997,24,24,263.99580097198486,6,0,8,23.34733663478037,150.0,233.47336634780368
64,104,337.252,24,24,240.33231925964355,14,0,13,22.225574438566564,150.0,222.25574438566565
65,105,356.012,24,24,273.27005672454834,6,0,20,14.099785194865404,130.0,140.99785194865404
66,106,274.085,24,24,259.10041522979736,12,0,12,19.66528166220461,120.0,196.65281662204606
67,107,316.883,24,24,245.80921244621277,14,0,25,13.96929285006914,140.0,139.6929285006914
68,108,269.461,24,24,278.24402236938477,4,0,4,15.85323455041523,140.0,158.53234550415232
69,109,465.647,24,24,264.0731267929077,1,0,36,31.422918682578562,170.0,314.2291868257856
70,110,338.077,24,24,256.2188091278076,5,0,12,19.27063742371067,180.0,192.70637423710673
71,101,304.4,24,24,272.82541370391846,5,0,6,17.248614376899237,140.0,172.48614376899238
72,102,401.046,24,24,262.42375469207764,4,0,27,25.254157607822375,160.0,252.54157607822373
73,103,337.133,24,24,228.71027612686157,16,0,9,27.63240562647982,160.0,276.3240562647982
74,104,314.63,24,24,262.63595628738403,13,0,15,19.546809304076653,100.0,195.46809304076655
75,105,345.582,24,24,273.1695861816406,2,0,14,14.434711806705842,160.0,144.3471180670584
76,106,296.79,24,24,264.5209131240845,7,0,13,26.596952827366678,140.0,265.9695282736668
77,107,339.768,24,24,262.4968309402466,7,0,21,13.343873291742137,150.0,133.43873291742133
78,108,315.943,24,24,245.03055477142334,10,0,6,24.898140652893364,170.0,248.9814065289337
79,109,370.305,24,24,249.8812096118927,7,0,16,28.72927389344119,170.0,287.29273893441194
80,110,339.607,24,24,256.350994348526,6,0,14,17.163330185722987,170.0,171.63330185722987
81,101,339.376,24,24,270.58878803253174,3,0,9,18.037362872921523,160.0,180.37362872921526
82,102,274.392,24,24,237.2842230796814,14,0,6,24.05256941157024,160.0,240.52569411570235
83,103,527.328,24,24,243.080180644989,6,0,38,28.066052301823976,180.0,280.6605230182397
84,104,291.572,24,24,274.8484630584717,8,0,14,22.171798563038298,110.0,221.71798563038303
85,105,349.054,24,24,267.78820538520813,4,0,21,12.37263408212695,160.0,123.72634082126952
86,106,294.571,24,24,262.4669952392578,5,0,13,26.776655651150076,160.0,267.76655651150077
87,107,291.376,24,24,279.25172424316406,5,0,5,15.827549899470265,130.0,158.27549899470267
88,108,329.697,24,24,271.5196843147278,4,0,17,26.60106036273572,140.0,266.0106036273572
89,109,351.021,24,24,249.49848794937134,7,0,16,21.671678368850387,180.0,216.71678368850385
90,110,343.216,24,24,268.343633890152,7,0,31,15.521181381657641,130.0,155.21181381657638
91,101,283.786,24,24,291.7090358734131,3,0,12,14.303219837117895,110.0,143.03219837117896
92,102,313.233,24,24,226.28528451919556,15,0,7,34.04904822359137,170.0,340.4904822359137
93,103,341.756,24,24,251.7404829263687,8,0,13,39.198383362813836,150.0,391.98383362813837
94,104,321.86,24,24,281.167799949646,8,0,17,21.107312684113744,90.0,211.0731268411374
95,105,314.581,24,24,277.74328112602234,4,0,13,10.855693846257006,140.0,108.55693846257006
96,106,274.458,24,24,248.60968589782715,11,0,7,31.301063933495733,150.0,313.0106393349573
97,107,306.22,24,24,257.5206837654114,9,0,8,14.931063851872556,150.0,149.31063851872557
98,108,430.285,24,24,259.1138515472412,5,0,18,26.28711750042214,160.0,262.8711750042215
99,109,357.324,24,24,266.04900884628296,6,0,19,24.836640260366657,140.0,248.36640260366656
100,110,335.699,24,24,283.54589653015137,4,0,20,13.18034358401739,120.0,131.80343584017388
101,101,308.574,24,24,257.1269073486328,8,0,5,26.243613216629885,150.0,262.4361321662989
102,102,270.616,24,24,262.33375358581543,9,0,3,20.554145366351033,140.0,205.5414536635103
103,103,365.446,24,24,260.46626806259155,7,0,20,28.445773066414876,140.0,284.4577306641488
104,104,330.125,24,24,277.0015797615051,9,0,11,16.661384681673347,100.0,166.61384681673348
105,105,323.564,24,24,271.31769275665283,6,0,9,12.274352032733663,140.0,122.74352032733663
106,106,378.715,24,24,253.59355354309082,10,0,36,34.68814770209663,130.0,346.88147702096626
107,107,365.941,24,24,263.1535122394562,9,0,30,12.821618100307855,130.0,128.21618100307853
108,108,465.147,24,24,246.95918941497803,8,0,31,31.80269788916621,160.0,318.0269788916621
109,109,381.805,24,24,240.80661487579346,10,0,17,25.644608490413574,170.0,256.4460849041358
110,110,323.482,24,24,280.175452709198,5,0,15,14.41515449435142,120.0,144.1515449435142
111,101,327.649,24,24,259.0940451622009,7,0,13,16.353186027320163,160.0,163.53186027320157
112,102,359.264,24,24,258.62641620635986,4,0,15,29.57859185529463,170.0,295.78591855294627
113,103,339.649,24,24,265.81788969039917,5,0,11,27.2736738087929,150.0,272.736738087929
114,104,322.598,24,24,257.1381902694702,12,0,10,21.20602992670656,120.0,212.0602992670656
115,105,279.503,24,24,269.0998821258545,6,0,4,13.000393572105843,150.0,130.00393572105844
116,106,328.075,24,24,261.704288482666,5,0,10,27.652336207059573,160.0,276.52336207059574
117,107,349.096,24,24,267.4515962600708,10,0,20,15.161346571220776,110.0,151.61346571220773
118,108,384.386,24,24,263.7031726837158,4,0,16,20.98940124212748,160.0,209.89401242127488
119,109,390.616,24,24,244.66590189933777,9,0,26,21.11364396411152,170.0,211.1364396411152
120,110,303.223,24,24,243.5526475906372,11,0,6,19.824493055323448,170.0,198.24493055323447
121,101,259.157,24,24,288.9513130187988,4,0,5,20.162296107071683,110.0,201.6229610707168
122,102,289.375,24,24,249.66843271255493,10,0,4,19.43854198129554,160.0,194.38541981295543
123,103,448.807,24,24,253.87224864959717,6,0,31,28.759132905370095,160.0,287.591329053701
124,104,364.337,24,24,251.64011192321777,10,0,19,21.19960863964395,150.0,211.99608639643952
125,105,371.478,24,24,274.02536392211914,2,0,27,11.582110395009881,160.0,115.8211039500988
126,106,280.637,24,24,263.26123905181885,6,0,7,27.462531661698353,150.0,274.62531661698364
127,107,376.495,24,24,259.3163743019104,9,0,44,12.278757284506723,140.0,122.78757284506723
128,108,316.919,24,24,262.9214782714844,7,0,6,21.928388188082096,150.0,219.28388188082093
129,109,306.464,24,24,262.97989082336426,7,0,17,16.73369716709604,150.0,167.33697167096045
130,110,265.143,24,24,282.6126780509949,5,0,3,16.291046089862142,120.0,162.9104608986214
131,101,330.152,24,24,275.59904432296753,4,0,13,18.003165630200154,140.0,180.03165630200155
132,102,278.031,24,24,251.98773622512817,11,0,6,28.37416930578314,140.0,283.74169305783147
133,103,307.657,24,24,264.8376655578613,7,0,12,25.541099170351107,140.0,255.4109917035111
134,104,341.996,24,24,280.88632822036743,7,0,15,18.712226545603855,100.0,187.12226545603855
135,105,329.397,24,24,272.5592565536499,4,0,4,19.80245305900265,150.0,198.02453059002653
136,106,281.31,24,24,255.56930923461914,12,0,11,19.768980019797063,130.0,197.6898001979706
137,107,354.415,24,24,286.05610513687134,4,0,19,18.146311795810668,110.0,181.46311795810666
138,108,352.301,24,24,257.6145658493042,6,0,10,26.284764206094923,160.0,262.8476420609492
139,109,290.589,24,24,274.7083692550659,5,0,7,15.97209491028693,140.0,159.72094910286933
140,110,302.173,24,24,273.78354930877686,5,0,5,19.054843991233977,140.0,190.54843991233977
141,101,257.499,24,24,295.8214454650879,0,0,8,12.261808530886352,130.0,122.61808530886351
142,102,285.793,24,24,252.69630527496338,10,0,7,26.012305657045367,150.0,260.12305657045374
143,103,403.709,24,24,248.68311405181885,9,0,19,34.38957629274275,150.0,343.8957629274275
144,104,313.641,24,24,274.3815486431122,9,0,15,22.061480093768797,100.0,220.6148009376879
145,105,343.155,24,24,283.62845754623413,4,0,15,12.905134186206151,120.0,129.05134186206155
146,106,291.004,24,24,240.39623641967773,12,0,6,28.67917072776558,160.0,286.7917072776558
147,107,342.866,24,24,262.29448652267456,8,0,37,17.351692861454733,140.0,173.5169286145473
148,108,276.619,24,24,246.92633152008057,10,0,3,16.91222738654499,170.0,169.1222738654499
149,109,386.882,24,24,267.816038608551,3,0,11,22.279863860617198,160.0,222.79863860617198
150,110,326.184,24,24,276.4852137565613,8,0,17,15.049287587968166,110.0,150.49287587968166
151,101,305.631,24,24,244.4363079071045,10,0,8,23.545624989405194,170.0,235.45624989405192
152,102,269.313,24,24,260.7692699432373,8,0,6,20.769069160618173,150.0,207.69069160618176
153,103,306.165,24,24,242.24305200576782,14,0,12,29.18980752649068,140.0,291.8980752649068
154,104,439.95,24,24,253.97931051254272,10,0,21,28.40229550057539,130.0,284.022955005754
155,105,288.87,24,24,278.2603368759155,4,0,15,10.798883231043288,140.0,107.98883231043287
156,106,259.558,24,24,271.39642333984375,6,0,5,20.34523919538546,140.0,203.45239195385454
157,107,470.315,24,24,248.5953974723816,10,0,27,14.681983455839562,150.0,146.81983455839563
158,108,310.945,24,24,249.4595079421997,7,0,8,28.468301771105352,180.0,284.68301771105365
159,109,449.874,24,24,264.6344680786133,3,0,25,22.885110464717883,160.0,228.85110464717883
160,110,409.65,24,24,268.3877983093262,3,0,22,15.374008416153554,160.0,153.74008416153555
