ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
304,104,444.945,24,24,282.4061527252197,6,0,51,21.979488009678402,90.0,219.794880096784
305,105,267.361,24,24,282.6610412597656,6,0,6,7.796534484933167,120.0,77.96534484933167
306,106,290.897,24,24,265.018159866333,9,0,7,21.606105623888922,130.0,216.06105623888928
307,107,353.408,24,24,281.90671396255493,7,0,24,15.310941305686768,100.0,153.10941305686765
308,108,284.335,24,24,262.6683111190796,8,0,6,27.772302040524576,140.0,277.72302040524573
309,109,340.387,24,24,267.31945848464966,9,0,17,17.268457887950753,120.0,172.68457887950757
310,110,340.091,24,24,286.28701162338257,3,0,15,14.04327288242649,120.0,140.4327288242649
311,101,270.562,24,24,284.8228712081909,4,0,7,20.5904234367475,120.0,205.904234367475
312,102,303.519,24,24,271.3577539920807,9,0,14,17.140821917246825,110.0,171.40821917246822
313,103,304.342,24,24,282.2441234588623,2,0,8,30.852908787720224,130.0,308.5290878772023
314,104,255.259,24,24,276.2919759750366,11,0,3,17.360074999542487,90.0,173.60074999542485
315,105,304.983,24,24,307.0179691314697,2,0,14,8.273407550141476,80.0,82.73407550141475
316,106,256.739,24,24,248.31484031677246,16,0,6,22.283824805958623,120.0,222.83824805958622
317,107,361.159,24,24,261.9903197288513,10,0,21,11.698894951661629,130.0,116.98894951661632
318,108,362.575,24,24,265.9048161506653,7,0,28,15.317251927869268,140.0,153.1725192786927
319,109,279.624,24,24,247.69028282165527,9,0,7,22.69903087456597,170.0,226.99030874565972
320,110,316.003,24,24,285.126033782959,4,0,15,12.913202989863445,120.0,129.13202989863447
321,101,311.057,24,24,298.03569412231445,1,0,15,23.214353118362876,100.0,232.14353118362874
322,102,293.362,24,24,276.94827938079834,7,0,8,15.17235583085872,120.0,151.7235583085872
323,103,389.951,24,24,273.63846826553345,3,0,20,24.53844307475414,140.0,245.3844307475414
324,104,280.306,24,24,271.68342685699463,10,0,8,11.0552416839714,110.0,110.55241683971398
325,105,255.12,24,24,301.34799003601074,1,0,1,10.506692355602762,110.0,105.0669235560276
326,106,255.674,24,24,284.21975231170654,4,0,4,22.600784028334733,120.0,226.00784028334726
327,107,364.631,24,24,278.1031563282013,7,0,34,9.65613041312441,110.0,96.56130413124411
328,108,349.065,24,24,254.571759223938,10,0,9,28.094108639982252,140.0,280.9410863998225
329,109,469.257,24,24,272.5160460472107,5,0,21,24.94647677732317,120.0,249.46476777323167
330,110,333.593,24,24,282.44143056869507,4,0,14,16.861887660532666,120.0,168.61887660532665
331,101,309.692,24,24,285.2185764312744,6,0,13,14.271416958884839,100.0,142.7141695888484
332,102,322.369,24,24,278.08657693862915,5,0,9,34.71140726223553,110.0,347.1140726223553
333,103,540.912,24,24,260.2101163864136,2,0,37,32.63295504862607,160.0,326.3295504862607
334,104,467.619,24,24,273.6040759086609,6,0,38,24.6530656939108,110.0,246.53065693910798
335,105,319.337,24,24,271.77491903305054,8,0,13,12.416924901217254,120.0,124.16924901217254
336,106,259.679,24,24,291.84123516082764,6,0,4,17.19588058721741,90.0,171.9588058721741
337,107,375.403,24,24,285.02599906921387,6,0,32,9.913338292166403,100.0,99.13338292166404
338,108,351.136,24,24,279.5415372848511,4,0,17,13.19486843857023,130.0,131.9486843857023
339,109,310.647,24,24,275.9216146469116,6,0,7,23.594575534636434,120.0,235.9457553463643
340,110,317.975,24,24,286.05060267448425,3,0,13,16.497981729099422,120.0,164.9798172909942
341,101,256.822,24,24,295.52618646621704,2,0,5,13.246041995814892,110.0,132.46041995814892
342,102,405.81,24,24,267.197865486145,6,0,29,24.340434245151723,130.0,243.4043424515172
343,103,301.456,24,24,263.9039897918701,6,0,6,28.65335875462328,150.0,286.5335875462328
344,104,394.774,24,24,278.4299397468567,7,0,27,21.90020285218849,100.0,219.00202852188485
345,105,329.764,24,24,273.0620102882385,8,0,19,8.126588568934128,120.0,81.26588568934129
346,106,321.465,24,24,286.3647184371948,4,0,10,22.117579035723157,110.0,221.17579035723162
347,107,254.203,24,24,274.3415050506592,12,0,4,17.19497770769567,90.0,171.9497770769567
348,108,292.504,24,24,274.1419725418091,8,0,8,27.86008573955917,110.0,278.60085739559173
349,109,365.186,24,24,253.2986011505127,9,0,24,19.004665236567185,150.0,190.0466523656719
350,110,379.317,24,24,284.7280397415161,4,0,25,17.57319682775263,110.0,175.73196827752628
351,101,339.251,24,24,292.3514757156372,2,0,14,22.16170138633964,110.0,221.6170138633964
352,102,357.682,24,24,275.23814487457275,4,0,20,37.539518891758284,120.0,375.3951889175828
353,103,445.775,24,24,283.71644353866577,1,0,36,27.611824020476757,120.0,276.1182402047676
354,104,357.62,24,24,298.776086807251,2,0,10,22.41302689099128,90.0,224.1302689099128
355,105,305.892,24,24,276.94122648239136,7,0,9,10.195900550445113,120.0,101.95900550445116
356,106,305.785,24,24,272.8840208053589,10,0,17,17.05323565137943,100.0,170.53235651379433
357,107,369.386,24,24,287.6978735923767,6,0,41,9.340417825922744,90.0,93.40417825922744
358,108,361.583,24,24,264.3278431892395,7,0,30,20.573849202327242,140.0,205.73849202327244
359,109,340.307,24,24,238.21365809440613,15,0,10,27.621142800185584,140.0,276.2114280018559
360,110,291.903,24,24,272.02188873291016,8,0,11,16.593695374305096,120.0,165.936953743051
361,101,247.498,24,24,305.0697355270386,1,0,6,9.76755593227496,100.0,97.67555932274956
362,102,268.678,24,24,285.05090045928955,4,0,3,18.16366403004183,120.0,181.63664030041832
363,103,339.848,24,24,263.8235912322998,8,0,14,25.587988191113798,130.0,255.87988191113797
364,104,404.615,24,24,273.705687046051,9,0,22,17.64770158768522,100.0,176.4770158768522
365,105,256.321,24,24,299.8901176452637,4,0,5,10.36628023474669,90.0,103.66280234746688
366,106,259.746,24,24,286.35475873947144,2,0,3,20.48411718753565,130.0,204.84117187535645
367,107,366.408,24,24,264.89717650413513,10,0,29,10.342721837975144,120.0,103.42721837975147
368,108,356.205,24,24,261.24147272109985,9,0,24,19.195092653959975,130.0,191.95092653959975
369,109,302.568,24,24,264.5436782836914,6,0,8,21.52107212149955,150.0,215.2107212149956
370,110,262.543,24,24,277.6114492416382,7,0,1,14.628471926106819,120.0,146.28471926106818
371,101,304.252,24,24,293.25418281555176,3,0,9,14.152714413367992,110.0,141.5271441336799
372,102,396.363,24,24,287.4687213897705,2,0,15,28.43760233361123,110.0,284.3760233361122
373,103,292.757,24,24,262.7549977302551,8,0,11,29.150005473953442,130.0,291.5000547395344
374,104,382.205,24,24,277.24017000198364,7,0,29,20.86610356466238,100.0,208.66103564662382
375,105,267.765,24,24,302.0674304962158,2,0,3,8.10854035589317,100.0,81.0854035589317
376,106,295.934,24,24,267.43932151794434,8,0,6,23.53561141641568,130.0,235.3561141641568
377,107,309.571,24,24,266.5643222332001,11,0,25,13.118926386260256,110.0,131.18926386260256
378,108,316.981,24,24,269.0713551044464,7,0,19,14.762149993052113,130.0,147.62149993052114
379,109,326.93,24,24,279.9336805343628,5,0,13,20.221053085945808,120.0,202.21053085945806
380,110,298.158,24,24,273.9100890159607,5,0,10,13.633022224010643,140.0,136.33022224010645
381,101,334.11,24,24,274.681067943573,8,0,13,16.0631093202173,110.0,160.63109320217305
382,102,388.715,24,24,226.6136827468872,14,0,23,31.28772320957322,170.0,312.87723209573215
383,103,352.264,24,24,269.6119976043701,5,0,15,22.960002351215813,140.0,229.60002351215815
384,104,246.967,24,24,270.8302230834961,13,0,3,17.23256975803986,90.0,172.32569758039858
385,105,269.058,24,24,282.7383613586426,3,0,1,12.538770836044097,140.0,125.38770836044098
386,106,329.388,24,24,277.76125049591064,6,0,21,20.795795995175492,110.0,207.95795995175496
387,107,352.246,24,24,284.5776424407959,5,0,21,13.074507514892703,110.0,130.74507514892701
388,108,372.63,24,24,266.1444911956787,7,0,15,14.518342248011768,140.0,145.18342248011766
389,109,371.809,24,24,277.0129256248474,5,0,16,24.95692202295437,120.0,249.56922022954365
390,110,329.365,24,24,293.18397283554077,2,0,13,14.386728056596008,110.0,143.86728056596004
391,101,326.561,24,24,280.17346143722534,5,0,16,14.421783458725459,120.0,144.21783458725457
392,102,325.025,24,24,274.41122817993164,8,0,7,35.29588772053914,100.0,352.95887720539145
393,103,343.075,24,24,260.7909870147705,10,0,12,29.030017717047304,120.0,290.30017717047303
394,104,330.049,24,24,288.4706268310547,6,0,11,16.76456597223065,90.0,167.6456597223065
395,105,295.197,24,24,291.30839824676514,5,0,9,8.97198366759144,100.0,89.7198366759144
396,106,288.301,24,24,266.406888961792,8,0,2,26.9770394157208,130.0,269.77039415720805
397,107,464.811,24,24,283.9403591156006,3,0,29,15.198761510413178,110.0,151.9876151041318
398,108,312.578,24,24,291.1218023300171,2,0,12,22.92729748644,110.0,229.27297486439997
399,109,302.059,24,24,274.1377601623535,6,0,8,21.207452551600692,130.0,212.07452551600687
400,110,285.795,24,24,286.17346954345703,6,0,12,17.755104526647504,100.0,177.551045266475
401,101,345.145,24,24,305.6840810775757,0,0,20,14.386384542072228,90.0,143.8638454207223
402,102,242.262,24,24,293.3347797393799,6,0,4,22.217410107058654,80.0,222.17410107058654
403,103,366.332,24,24,264.4039993286133,6,0,18,30.320004522186565,140.0,303.20004522186565
404,104,288.734,24,24,295.12132453918457,7,0,7,21.2622436991481,70.0,212.62243699148104
405,105,347.852,24,24,301.41612458229065,3,0,20,11.946247136617925,80.0,119.46247136617924
406,106,267.963,24,24,270.48064279556274,6,0,5,21.73115112386728,140.0,217.31151123867284
407,107,306.773,24,24,254.34101343154907,16,0,19,17.196629193596106,100.0,171.9662919359611
408,108,333.69,24,24,277.23718214035034,4,0,9,25.87604885020949,130.0,258.7604885020949
409,109,353.851,24,24,265.32845306396484,7,0,20,17.238491953942674,140.0,172.38491953942676
410,110,268.049,24,24,281.62541103363037,7,0,2,14.581952273418995,110.0,145.81952273418995
411,101,295.502,24,24,285.9409441947937,4,0,10,23.530179213698375,110.0,235.30179213698372
412,102,330.328,24,24,254.0598750114441,12,0,16,18.13373045229741,130.0,181.3373045229741
413,103,304.367,24,24,271.9888792037964,6,0,6,25.0370646757391,130.0,250.37064675739106
414,104,270.207,24,24,288.4973678588867,7,0,12,11.675409284169458,90.0,116.75409284169457
415,105,307.26,24,24,293.6331443786621,5,0,14,9.556187438261889,90.0,95.56187438261887
416,106,368.929,24,24,263.9848189353943,10,0,20,26.717266227307263,110.0,267.1726622730726
417,107,360.98,24,24,252.505788564682,10,0,31,11.647366382515315,150.0,116.47366382515315
418,108,296.181,24,24,265.9319009780884,10,0,8,21.893627970879542,120.0,218.93627970879544
419,109,314.942,24,24,264.48120975494385,8,0,18,15.062602168621005,140.0,150.62602168621007
420,110,243.823,24,24,293.68958568573,6,0,1,14.368028988429774,90.0,143.68028988429774
421,101,275.233,24,24,295.15621757507324,3,0,9,16.145927630498406,100.0,161.45927630498406
422,102,305.754,24,24,267.0190887451172,9,0,10,23.26969737619752,120.0,232.69697376197522
423,103,368.315,24,24,271.0365285873413,4,0,12,28.211545935132136,140.0,282.11545935132136
424,104,245.227,24,24,275.9084997177124,12,0,3,11.971664391043484,90.0,119.71664391043485
425,105,294.873,24,24,275.44047117233276,9,0,10,8.53172744243782,110.0,85.3172744243782
426,106,289.396,24,24,287.06427669525146,4,0,7,19.785710848999006,110.0,197.85710848999005
427,107,333.838,24,24,261.4062783718109,11,0,11,16.979081484855392,120.0,169.7908148485539
428,108,339.952,24,24,283.66276836395264,2,0,8,32.790733383560244,120.0,327.90733383560246
429,109,318.759,24,24,281.97083377838135,6,0,14,16.76386948407609,110.0,167.63869484076093
430,110,304.217,24,24,281.6413083076477,5,0,6,14.528970654464688,120.0,145.2897065446469
431,101,258.543,24,24,315.5536937713623,0,0,6,9.821022429747183,80.0,98.21022429747185
432,102,330.113,24,24,271.84806632995605,6,0,11,23.839771654227366,130.0,238.39771654227366
433,103,301.792,24,24,254.82329893112183,10,0,8,22.255672441980337,140.0,222.55672441980334
434,104,367.575,24,24,288.7895622253418,4,0,15,22.368109888656413,100.0,223.6810988865641
435,105,285.83,24,24,287.2461233139038,6,0,8,14.179570543712625,100.0,141.79570543712623
436,106,332.375,24,24,275.84055614471436,8,0,17,25.531480413190216,100.0,255.31480413190212
437,107,306.859,24,24,252.6967749595642,13,0,13,17.677381039392717,130.0,176.77381039392716
438,108,339.056,24,24,259.47520685195923,9,0,20,21.749279843929035,140.0,217.49279843929037
439,109,331.817,24,24,275.2278108596802,5,0,17,17.57395098358157,130.0,175.7395098358157
440,110,279.384,24,24,281.4836120605469,7,0,5,13.387936960738536,110.0,133.87936960738534
441,101,435.728,24,24,289.94587326049805,1,0,18,25.180412334863316,110.0,251.80412334863308
442,102,278.683,24,24,278.6677956581116,7,0,9,19.440654421817605,110.0,194.40654421817607
443,103,408.925,24,24,255.41453886032104,8,0,18,35.28484353009297,140.0,352.8484353009296
444,104,385.036,24,24,284.551296710968,6,0,20,24.82899988213927,90.0,248.2899988213927
445,105,233.31,24,24,311.3999423980713,2,0,0,8.666831233981338,80.0,86.66831233981337
446,106,270.782,24,24,282.59510374069214,4,0,7,18.016286424924917,120.0,180.16286424924917
447,107,357.84,24,24,275.977059841156,6,0,28,13.409774287867846,120.0,134.09774287867847
448,108,379.163,24,24,270.69663763046265,4,0,17,29.344514886797253,140.0,293.4451488679724
449,109,268.51,24,24,264.4197874069214,9,0,8,20.267332691684796,130.0,202.673326916848
450,110,352.807,24,24,298.586154460907,0,0,15,16.3794580849113,110.0,163.79458084911295
451,101,247.439,24,24,301.5165786743164,1,0,7,9.94470128670653,110.0,99.44701286706533
452,102,248.204,24,24,271.7057113647461,11,0,5,22.64762918630267,100.0,226.47629186302666
453,103,387.744,24,24,275.2630920410156,4,0,13,22.45632736181778,130.0,224.56327361817785
454,104,275.989,24,24,303.6077690124512,3,0,7,16.3074008450977,80.0,163.07400845097698
455,105,253.294,24,24,278.3898506164551,9,0,4,8.700461374026105,110.0,87.00461374026105
456,106,323.77,24,24,289.4612350463867,4,0,12,25.129215795963397,100.0,251.29215795963395
457,107,356.514,24,24,274.5854187011719,8,0,37,11.381923031669416,110.0,113.81923031669417
458,108,411.146,24,24,260.78224194049835,7,0,24,27.39251285851656,140.0,273.9251285851656
459,109,317.632,24,24,274.98365116119385,7,0,6,21.721177836531318,120.0,217.2117783653132
460,110,318.102,24,24,264.0725073814392,8,0,7,16.424950932131214,140.0,164.24950932131213
461,101,268.677,24,24,295.5415334701538,5,0,8,9.861563343971456,90.0,98.61563343971456
462,102,379.295,24,24,280.0189006328583,6,0,18,26.603669223559777,100.0,266.0366922355978
463,103,346.312,24,24,283.6328287124634,3,0,20,31.223905134489044,110.0,312.23905134489047
464,104,372.057,24,24,275.44476079940796,8,0,11,26.850761145699163,100.0,268.50761145699164
465,105,320.789,24,24,281.6474781036377,9,0,21,9.508410656963282,90.0,95.08410656963282
466,106,301.335,24,24,286.8405077457428,7,0,16,25.531624362772053,80.0,255.31624362772055
467,107,323.483,24,24,267.55057287216187,13,0,23,16.498057922853025,90.0,164.98057922853022
468,108,300.031,24,24,285.287859916687,5,0,4,20.707138284731307,110.0,207.07138284731306
469,109,340.402,24,24,270.95572900772095,8,0,19,15.147539091994368,120.0,151.47539091994372
470,110,279.455,24,24,285.81426525115967,4,0,6,15.619091669144476,120.0,156.19091669144476
471,101,319.891,24,24,296.0641360282898,1,0,15,16.452851625544763,110.0,164.52851625544764
472,102,352.756,24,24,278.73930835723877,5,0,26,14.202265445874241,120.0,142.02265445874238
473,103,406.668,24,24,274.8602147102356,2,0,14,30.465957604935124,140.0,304.6595760493512
474,104,281.658,24,24,285.22723388671875,6,0,7,20.9091952496188,100.0,209.09195249618801
475,105,352.575,24,24,268.25828409194946,8,0,13,10.8057114786397,130.0,108.057114786397
476,106,338.288,24,24,279.73904752731323,7,0,11,22.536476880543262,100.0,225.36476880543267
477,107,335.976,24,24,286.5761785507202,6,0,17,18.079397192858472,90.0,180.79397192858474
478,108,336.62,24,24,262.15431547164917,11,0,14,29.48560765556122,110.0,294.85607655561216
479,109,402.832,24,24,261.15333795547485,9,0,31,19.488868569202097,130.0,194.88868569202094
480,110,341.781,24,24,297.18724250793457,1,0,24,11.042510180160452,110.0,110.42510180160453
481,101,280.86,24,24,293.84972858428955,3,0,6,12.1675409339288,110.0,121.675409339288
482,102,333.546,24,24,263.41483211517334,10,0,13,21.950531267485182,120.0,219.50531267485184
483,103,404.237,24,24,263.17982292175293,6,0,17,29.400569614002126,140.0,294.0056961400212
484,104,322.161,24,24,292.0653395652771,5,0,24,19.782192955564515,90.0,197.82192955564517
485,105,306.0,24,24,294.44708728790283,4,0,9,13.509703132905315,100.0,135.09703132905318
486,106,297.259,24,24,283.4486894607544,5,0,7,21.837670985320305,110.0,218.37670985320312
487,107,362.973,24,24,266.5764112472534,7,0,25,13.078629736443602,140.0,130.78629736443602
488,108,343.038,24,24,281.5050296783447,3,0,17,18.31655288736929,130.0,183.1655288736929
489,109,335.729,24,24,281.01509618759155,4,0,22,18.28300852706452,120.0,182.8300852706452
490,110,305.057,24,24,293.7048349380493,2,0,5,17.650554473267047,110.0,176.50554473267042
491,101,278.616,24,24,299.01551961898804,1,0,10,9.948261605339036,110.0,99.48261605339036
492,102,286.619,24,24,269.4529867172241,7,0,17,18.490026357910555,130.0,184.90026357910554
493,103,351.394,24,24,274.1267318725586,5,0,12,21.244231633983034,130.0,212.44231633983034
494,104,391.302,24,24,273.67022705078125,8,0,30,14.432556941746089,110.0,144.3255694174609
495,105,340.515,24,24,284.7674617767334,5,0,19,12.441761179812683,110.0,124.41761179812681
496,106,341.724,24,24,262.37028312683105,12,0,25,17.099048189064867,110.0,170.99048189064865
497,107,321.782,24,24,287.2127294540405,7,0,18,12.624235828404538,90.0,126.24235828404537
498,108,291.558,24,24,271.1101408004761,7,0,6,17.96618998487485,130.0,179.66189984874853
499,109,314.89,24,24,276.71449613571167,6,0,15,15.951683043226096,120.0,159.51683043226097
500,110,262.543,24,24,279.27588272094727,8,0,3,12.413699122751487,110.0,124.13699122751486
